race_key,race_year,schedule_idx,event,circuit,event_date,driver,team,qualifying_position,qualifying_lap_time_s,race_lap_time_s,finishing_position,position_changes,dnf,dnf_known,status,points,laps_completed,elo_before,elo_delta,elo_final,overtaking_difficulty
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,OCO,Alpine,10.0,88.431866666,91.180444444,12.0,2.0,0,True,Finished,0.0,64.0,1531.2242476362758,-1.595390821508396,1470.9374277709815,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,PER,Red Bull Racing,3.0,84.375578947,89.494774193,1.0,2.0,0,True,Finished,25.0,64.0,1641.3053857435118,8.724586744912823,1629.2414502283532,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,RIC,McLaren,14.0,88.199875,91.762714285,13.0,1.0,0,True,Finished,0.0,64.0,1538.4759444395206,-3.0994918108005005,1470.909747997035,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,RUS,Mercedes,6.0,87.0565,90.658206349,5.0,1.0,0,True,Finished,10.0,64.0,1462.9982294799931,9.48722070261148,1673.2233276428885,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,SAI,Ferrari,2.0,93.556095238,89.517532258,2.0,0.0,0,True,Finished,18.0,64.0,1619.9474040104858,8.130990359796115,1700.5906060556727,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,STR,Aston Martin,18.0,86.225,91.491333333,14.0,4.0,0,True,Finished,0.0,64.0,1462.3372578838369,-1.859968969933953,1462.8307342880876,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,TSU,AlphaTauri,11.0,88.174866666,92.490629032,17.0,6.0,0,True,+1 Lap,0.0,63.0,1468.2317012942701,-5.839233845961855,1437.5580062366705,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,VER,Red Bull Racing,4.0,86.93775,89.520370967,3.0,1.0,0,True,Finished,15.0,64.0,1719.9892379569,3.9133418169991954,1879.4505913786095,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,VET,Aston Martin,9.0,86.312666666,91.683047619,10.0,1.0,0,True,Finished,1.0,64.0,1509.621549897825,1.647555797091273,1516.055076169242,0.6486486486486487
2022__08__Monaco_Grand_Prix,2022,8,Monaco Grand Prix,FORMULA 1 GRAND PRIX DE MONACO 2022,2022-05-29,ZHO,Alfa Romeo,20.0,93.2235,92.128580645,16.0,4.0,0,True,+1 Lap,0.0,63.0,1470.6236391545551,-4.653373534388116,1384.973652082391,0.6486486486486487
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,ALB,Williams,17.0,120.2885,112.230959183,12.0,5.0,0,True,+1 Lap,0.0,50.0,1522.4447916294073,-1.3026957835554742,1427.1341753441338,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,ALO,Alpine,10.0,119.504833333,111.64402,7.0,3.0,0,True,Finished,6.0,51.0,1504.942912832198,5.590940250002868,1582.7962691047849,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,BOT,Alfa Romeo,15.0,121.235333333,111.455395833,11.0,4.0,0,True,+1 Lap,0.0,50.0,1650.1664093678623,-4.166663890778159,1402.7114444643748,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,GAS,AlphaTauri,6.0,115.320133333,111.43078,5.0,1.0,0,True,Finished,10.0,51.0,1515.382839497438,7.772893847162697,1493.0651886207947,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,HAM,Mercedes,7.0,114.002692307,111.07112,4.0,3.0,0,True,Finished,12.0,51.0,1805.3096578928053,0.5985716152694627,1731.7414504808555,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,LAT,Williams,18.0,118.593,114.208693877,15.0,3.0,0,True,+1 Lap,0.0,50.0,1364.676680528254,-0.19794019639427596,1339.093164019916,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,LEC,Ferrari,1.0,118.826615384,112.38645,19.0,18.0,1,True,Power Unit,0.0,21.0,1648.7737764095755,-14.22941032431418,1743.365062543544,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,MAG,Haas F1 Team,16.0,115.2672,112.62316129,17.0,1.0,1,True,Power Unit,0.0,31.0,1395.227421327326,-3.5915672136150705,1394.7481985018023,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,MSC,Haas F1 Team,20.0,116.0056,113.076918367,14.0,6.0,0,True,+1 Lap,0.0,50.0,1384.4133467607471,0.51082502469911,1390.7991751384816,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,NOR,McLaren,11.0,116.023555555,112.519549019,9.0,2.0,0,True,Finished,2.0,51.0,1609.7574600763583,-0.3761598139873543,1738.1816444877916,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,OCO,Alpine,13.0,116.65475,111.96648,10.0,3.0,0,True,Finished,1.0,51.0,1529.6288568147675,0.9858244461919967,1470.9374277709815,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,PER,Red Bull Racing,2.0,117.391384615,110.04222,2.0,0.0,0,True,Finished,19.0,51.0,1650.0299724884246,7.205918867035731,1629.2414502283532,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,RIC,McLaren,12.0,119.923545454,111.50908,8.0,4.0,0,True,Finished,4.0,51.0,1535.37645262872,3.3217981216067316,1470.909747997035,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,RUS,Mercedes,5.0,114.296071428,110.547,3.0,2.0,0,True,Finished,15.0,51.0,1472.4854501826046,11.703216825773827,1673.2233276428885,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,SAI,Ferrari,4.0,122.086307692,109.80575,20.0,16.0,1,True,Hydraulics,0.0,8.0,1628.078394370282,-14.851446177132015,1700.5906060556727,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,STR,Aston Martin,19.0,122.40825,113.464866666,16.0,3.0,1,True,Vibrations,0.0,46.0,1460.4772889139028,-4.331997097328467,1462.8307342880876,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,TSU,AlphaTauri,8.0,118.955846153,112.315306122,13.0,5.0,0,True,+1 Lap,0.0,50.0,1462.3924674483083,-0.6037822667922379,1437.5580062366705,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,VER,Red Bull Racing,3.0,119.957461538,109.64182,1.0,2.0,0,True,Finished,25.0,51.0,1723.9025797738993,6.350413121841391,1879.4505913786095,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,VET,Aston Martin,9.0,122.347,111.56998,6.0,3.0,0,True,Finished,8.0,51.0,1511.269105694916,6.645563090715328,1516.055076169242,0.4054054054054054
2022__09__Azerbaijan_Grand_Prix,2022,9,Azerbaijan Grand Prix,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,2022-06-12,ZHO,Alfa Romeo,14.0,121.272,114.382521739,18.0,4.0,1,True,Hydraulics,0.0,23.0,1465.970265620167,-7.034302446401911,1384.973652082391,0.4054054054054054
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,ALB,Williams,12.0,102.463941176,83.237857142,13.0,1.0,0,True,Finished,0.0,70.0,1521.1420958458518,-2.5212731604389944,1427.1341753441338,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,ALO,Alpine,2.0,97.66025,82.952885714,9.0,7.0,0,True,Finished,2.0,70.0,1510.533853082201,2.882170939027197,1582.7962691047849,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,BOT,Alfa Romeo,11.0,96.3831875,82.9572,7.0,4.0,0,True,Finished,6.0,70.0,1645.9997454770842,1.0107479084870095,1402.7114444643748,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,GAS,AlphaTauri,16.0,103.1856,83.242,14.0,2.0,0,True,Finished,0.0,70.0,1523.1557333446008,-3.8511139872722593,1493.0651886207947,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,HAM,Mercedes,4.0,97.637076923,82.696614285,3.0,1.0,0,True,Finished,15.0,70.0,1805.9082295080748,1.8448385433307157,1731.7414504808555,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,LAT,Williams,19.0,103.2686,83.453357142,16.0,3.0,0,True,Finished,0.0,70.0,1364.4787403318599,-1.4515845959005,1339.093164019916,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,LEC,Ferrari,15.0,101.203777777,82.813214285,5.0,10.0,0,True,Finished,10.0,70.0,1634.5443660852613,3.891464598993263,1743.365062543544,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,MAG,Haas F1 Team,5.0,96.54984,83.570528571,17.0,12.0,0,True,Finished,0.0,70.0,1391.635854113711,-3.482939085255209,1394.7481985018023,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,MSC,Haas F1 Team,6.0,98.511148148,82.867222222,19.0,13.0,1,True,Engine,0.0,18.0,1384.9241717854463,-5.815565399128271,1390.7991751384816,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,NOR,McLaren,14.0,100.509727272,83.270028571,15.0,1.0,0,True,Finished,0.0,70.0,1609.3813002623708,-7.9446434963063925,1738.1816444877916,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,OCO,Alpine,7.0,95.72244,82.937814285,6.0,1.0,0,True,Finished,8.0,70.0,1530.6146812609595,6.006984896226186,1470.9374277709815,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,PER,Red Bull Racing,13.0,100.404583333,81.366,20.0,7.0,1,True,Gearbox,0.0,7.0,1657.2358913554604,-15.75257122608648,1629.2414502283532,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,RIC,McLaren,9.0,98.587230769,83.211485714,11.0,2.0,0,True,Finished,0.0,70.0,1538.6982507503267,-0.5767884110200181,1470.909747997035,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,RUS,Mercedes,8.0,98.39516,82.772428571,4.0,4.0,0,True,Finished,12.0,70.0,1484.1886670083784,10.062990439963656,1673.2233276428885,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,SAI,Ferrari,3.0,97.035,82.610714285,2.0,1.0,0,True,Finished,19.0,70.0,1613.22694819315,8.353478268553125,1700.5906060556727,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,STR,Aston Martin,18.0,106.3659,83.142557142,10.0,8.0,0,True,Finished,1.0,70.0,1456.1452918165744,3.388317404991687,1462.8307342880876,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,TSU,AlphaTauri,20.0,112.246,81.896638297,18.0,2.0,1,True,Accident,0.0,47.0,1461.788685181516,-6.897140993646733,1437.5580062366705,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,VER,Red Bull Racing,1.0,95.350230769,82.596528571,1.0,0.0,0,True,Finished,25.0,70.0,1730.2529928957408,6.178265670712194,1879.4505913786095,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,VET,Aston Martin,17.0,103.469,83.2286,12.0,5.0,0,True,Finished,0.0,70.0,1517.9146687856314,-1.1512895199964235,1516.055076169242,0.41891891891891897
2022__10__Canadian_Grand_Prix,2022,10,Canadian Grand Prix,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,2022-06-19,ZHO,Alfa Romeo,10.0,97.989538461,82.981557142,8.0,2.0,0,True,Finished,4.0,70.0,1458.9359631737652,5.825651204766242,1384.973652082391,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,ALB,Williams,16.0,113.2633,,20.0,4.0,1,True,Collision,0.0,0.0,1518.6208226854128,-11.279951326641827,1427.1341753441338,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,ALO,Alpine,7.0,113.9043,98.3781,5.0,2.0,0,True,Finished,10.0,52.0,1513.4160240212282,7.839429640147207,1582.7962691047849,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,BOT,Alfa Romeo,12.0,110.5795,101.372315789,17.0,5.0,1,True,Gearbox,0.0,20.0,1647.0104933855712,-11.649273258864266,1402.7114444643748,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,GAS,AlphaTauri,11.0,112.407411764,100.90948,16.0,5.0,1,True,Collision damage,0.0,26.0,1519.3046193573284,-6.249934152099959,1493.0651886207947,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,HAM,Mercedes,5.0,107.93665,95.492125,3.0,2.0,0,True,Finished,16.0,52.0,1807.7530680514055,1.8098420599179263,1731.7414504808555,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,LAT,Williams,10.0,115.10865,100.08972549,12.0,2.0,0,True,Finished,0.0,52.0,1363.0271557359592,3.6371360682412455,1339.093164019916,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,LEC,Ferrari,3.0,108.78590909,95.701354166,4.0,1.0,0,True,Finished,12.0,52.0,1638.4358306842546,5.036065294796303,1743.365062543544,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,MAG,Haas F1 Team,17.0,110.4858,98.85244,10.0,7.0,0,True,Finished,1.0,52.0,1388.152915028456,5.456733312540518,1394.7481985018023,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,MSC,Haas F1 Team,19.0,112.1049,98.78228,8.0,11.0,0,True,Finished,4.0,52.0,1379.1086063863181,8.241558550430176,1390.7991751384816,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,NOR,McLaren,6.0,108.636,97.425673469,6.0,0.0,0,True,Finished,8.0,52.0,1601.4366567660645,3.680860135856835,1738.1816444877916,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,OCO,Alpine,15.0,108.872333333,101.551083333,15.0,0.0,1,True,Fuel pump,0.0,37.0,1536.6216661571857,-5.560188217376512,1470.9374277709815,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,PER,Red Bull Racing,4.0,109.738727272,97.309530612,2.0,2.0,0,True,Finished,18.0,52.0,1641.4833201293739,7.468108298647917,1629.2414502283532,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,RIC,McLaren,14.0,111.7484375,98.92148,13.0,1.0,0,True,Finished,0.0,52.0,1538.1214623393066,-3.083559480347612,1470.909747997035,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,RUS,Mercedes,8.0,107.30195,,18.0,10.0,1,True,Collision,0.0,0.0,1494.251657448342,-7.950908139869258,1673.2233276428885,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,SAI,Ferrari,1.0,108.512318181,94.32280851,1.0,0.0,0,True,Finished,25.0,52.0,1621.5804264617032,9.35334806059582,1700.5906060556727,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,STR,Aston Martin,20.0,112.5955,99.869745098,11.0,9.0,0,True,Finished,0.0,52.0,1459.5336092215662,2.015585778794755,1462.8307342880876,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,TSU,AlphaTauri,13.0,114.144529411,101.231607843,14.0,1.0,0,True,Finished,0.0,52.0,1454.8915441878694,-1.6260413701521008,1437.5580062366705,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,VER,Red Bull Racing,2.0,109.4784,97.747020408,7.0,5.0,0,True,Finished,6.0,52.0,1736.431258566453,-1.5580202819289113,1879.4505913786095,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,VET,Aston Martin,18.0,114.528857142,98.75674,9.0,9.0,0,True,Finished,2.0,52.0,1516.763379265635,2.676197248488016,1516.055076169242,0.41891891891891897
2022__11__British_Grand_Prix,2022,11,British Grand Prix,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,2022-07-03,ZHO,Alfa Romeo,9.0,111.12648,,19.0,10.0,1,True,Collision,0.0,0.0,1464.7616143785315,-8.256988221176275,1384.973652082391,0.41891891891891897
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,ALB,Williams,11.0,75.8214,72.698414285,12.0,1.0,0,True,+1 Lap,0.0,70.0,1507.340871358771,-0.8089252742697726,1427.1341753441338,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,ALO,Alpine,8.0,75.978923076,72.610528571,10.0,2.0,0,True,+1 Lap,1.0,70.0,1521.2554536613754,1.2577405059621958,1582.7962691047849,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,BOT,Alfa Romeo,12.0,76.5849,72.632671428,11.0,1.0,0,True,+1 Lap,0.0,70.0,1635.361220126707,-3.7151631578909883,1402.7114444643748,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,GAS,AlphaTauri,10.0,79.380642857,72.824542857,15.0,5.0,0,True,+1 Lap,0.0,70.0,1513.0546852052285,-4.786941394752267,1493.0651886207947,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,HAM,Mercedes,9.0,76.653428571,71.908859154,3.0,6.0,0,True,Finished,15.0,71.0,1809.5629101113234,1.7720660171385871,1731.7414504808555,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,LAT,Williams,19.0,82.581833333,73.472958333,19.0,0.0,1,True,Undertray,0.0,48.0,1366.6642918042005,-5.307960178058409,1339.093164019916,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,LEC,Ferrari,2.0,80.530555555,71.328338028,1.0,1.0,0,True,Finished,25.0,71.0,1643.471895979051,8.665610857427534,1743.365062543544,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,MAG,Haas F1 Team,6.0,77.500142857,72.513257142,8.0,2.0,0,True,+1 Lap,4.0,70.0,1393.6096483409965,7.820960530612797,1394.7481985018023,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,MSC,Haas F1 Team,7.0,77.991071428,72.423028571,6.0,1.0,0,True,+1 Lap,8.0,70.0,1387.3501649367483,10.52875150771893,1390.7991751384816,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,NOR,McLaren,15.0,88.331733333,72.464557142,7.0,8.0,0,True,+1 Lap,6.0,70.0,1605.1175169019214,2.293742533440219,1738.1816444877916,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,OCO,Alpine,5.0,79.809526315,72.292225352,5.0,0.0,0,True,Finished,10.0,71.0,1531.0614779398093,7.248874034254504,1470.9374277709815,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,PER,Red Bull Racing,13.0,80.994705882,75.6965,20.0,7.0,1,True,Collision damage,0.0,24.0,1648.9514284280217,-15.502304280334116,1629.2414502283532,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,RIC,McLaren,16.0,81.715285714,72.5808,9.0,7.0,0,True,+1 Lap,2.0,70.0,1535.0379028589591,2.0645277207192,1470.909747997035,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,RUS,Mercedes,4.0,76.7531875,72.158929577,4.0,0.0,0,True,Finished,12.0,71.0,1486.3007493084729,9.98676142221008,1673.2233276428885,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,SAI,Ferrari,3.0,83.687444444,71.160464285,18.0,15.0,1,True,Power Unit,0.0,56.0,1630.933774522299,-12.41927277988241,1700.5906060556727,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,STR,Aston Martin,17.0,87.6448,72.768414285,13.0,4.0,0,True,+1 Lap,0.0,70.0,1461.549195000361,-0.5812053107199731,1462.8307342880876,0.527027027027027
2022__12__Austrian_Grand_Prix,2022,12,Austrian Grand Prix,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,2022-07-10,TSU,AlphaTauri,14.0,78.928538461,72.920742857,16.0,2.0,0,True,+1 Lap,0.0,70.0,1453.2655028177173,-4.106611610246594,1437.5580062366705,0.527027027027027
